"Grupo de documentos","Segmento","Código","PARTIT","GENERE","PERCENT"
2021,"Eulàlia Reguant","Familia_llar","CUP","D",48.1
2021,"Eulàlia Reguant","Fem_igualtat","CUP","D",48.1
2021,"Eusebi Campdepadrós","Fem_igualtat","CIU","H",48.1
2021,"Eusebi Campdepadrós","Violencia","CIU","H",48.1
2021,"Eva Granados Galiano","Violencia","PSC","D",48.1
2021,"Eva Granados Galiano","Familia_llar","PSC","D",48.1
2021,"Eva Granados Galiano","Violencia","PSC","D",48.1
2021,"Eva Parera","treball_sex","Grup Mixt","D",48.1
2021,"Eva Parera","Violencia","Grup Mixt","D",48.1
2021,"Eva Parera","Salut_sexual","Grup Mixt","D",48.1
2021,"Eva Parera","Familia_llar","Grup Mixt","D",48.1
2021,"Eva Parera","Familia_llar","Grup Mixt","D",48.1
2021,"Eva Parera","Familia_llar","Grup Mixt","D",48.1
2021,"Eva Parera","Familia_llar","Grup Mixt","D",48.1
2021,"Eva Parera","treball_sex","Grup Mixt","D",48.1
2021,"Eva Parera","Familia_llar","Grup Mixt","D",48.1
2021,"Eva Parera","Familia_llar","Grup Mixt","D",48.1
2021,"Eva Parera","Familia_llar","Grup Mixt","D",48.1
2021,"Eva Parera","Familia_llar","Grup Mixt","D",48.1
2021,"Eva Parera","Familia_llar","Grup Mixt","D",48.1
2021,"Eva Parera","Salut_sexual","Grup Mixt","D",48.1
2021,"Eva Parera","Familia_llar","Grup Mixt","D",48.1
2021,"Eva Parera","Violencia","Grup Mixt","D",48.1
2021,"Eva Parera","Violencia","Grup Mixt","D",48.1
2021,"Ferran Pedret","Violencia","PSC","H",48.1
2021,"Francesc de Dalmases","Familia_llar","CIU","H",48.1
2021,"Francesc de Dalmases","Fem_igualtat","CIU","H",48.1
2021,"Gemma Geis","Familia_llar","CIU","D",48.1
2021,"Gemma Geis","Familia_llar","CIU","D",48.1
2021,"Gemma Geis","Salut_sexual","CIU","D",48.1
2021,"Gemma Geis","Familia_llar","CIU","D",48.1
2021,"Gemma Lienas","Fem_igualtat","PSC","D",48.1
2021,"Gemma Lienas","Violencia","PSC","D",48.1
2021,"Gemma Lienas","Fem_igualtat","PSC","D",48.1
2021,"Gemma Lienas","Salut_sexual","PSC","D",48.1
2021,"Gemma Lienas","Violencia","PSC","D",48.1
2021,"Gemma Lienas","Fem_igualtat","PSC","D",48.1
2021,"Gemma Lienas","Fem_igualtat","PSC","D",48.1
2021,"Gemma Lienas","Fem_igualtat","PSC","D",48.1
2021,"Gemma Lienas","Fem_igualtat","PSC","D",48.1
2021,"Gemma Lienas","Violencia","PSC","D",48.1
2021,"Gemma Lienas","Salut_sexual","PSC","D",48.1
2021,"Gemma Lienas","Violencia","PSC","D",48.1
2021,"Gemma Lienas","Fem_igualtat","PSC","D",48.1
2021,"Helena Bayo","Violencia","PSC","D",48.1
2021,"Irene Aragonès","Familia_llar","ERC","D",48.1
2021,"Irene Aragonès","treball_sex","ERC","D",48.1
2021,"Irene Aragonès","treball_sex","ERC","D",48.1
2021,"Irene Aragonès","Familia_llar","ERC","D",48.1
2021,"Irene Aragonès","Violencia","ERC","D",48.1
2021,"Jaume Alonso-Cuevillas","Violencia","CIU","H",48.1
2021,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Violencia","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Violencia","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Violencia","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Violencia","ERC","D",48.1
2021,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",48.1
2021,"Jéssica Albiach","Familia_llar","Podem","D",48.1
2021,"Jéssica Albiach","Fem_igualtat","Podem","D",48.1
2021,"Jéssica Albiach","treball_sex","Podem","D",48.1
2021,"Jéssica Albiach","Fem_igualtat","Podem","D",48.1
2021,"Jéssica Albiach","Familia_llar","Podem","D",48.1
2021,"Jéssica Albiach","Familia_llar","Podem","D",48.1
2021,"Jéssica Albiach","treball_sex","Podem","D",48.1
2021,"Jéssica Albiach","Fem_igualtat","Podem","D",48.1
2021,"Jéssica Albiach","Fem_igualtat","Podem","D",48.1
2021,"Jéssica Albiach","Violencia","Podem","D",48.1
2021,"Jéssica Albiach","Fem_igualtat","Podem","D",48.1
2021,"Jéssica Albiach","Familia_llar","Podem","D",48.1
2021,"Jessica González Herrera","Familia_llar","Podem","D",48.1
2021,"Jessica González Herrera","Violencia","Podem","D",48.1
2021,"Jessica González Herrera","Fem_igualtat","Podem","D",48.1
2021,"Jessica González Herrera","Familia_llar","Podem","D",48.1
2021,"Jessica González Herrera","Familia_llar","Podem","D",48.1
2021,"Jessica González Herrera","Violencia","Podem","D",48.1
2021,"Joan Canadell","Familia_llar","CIU","H",48.1
2021,"Joan Canadell","Salut_sexual","CIU","H",48.1
2021,"Joan Carles Gallego","Familia_llar","Podem","H",48.1
2021,"Joan Carles Gallego","Familia_llar","Podem","H",48.1
2021,"Joan Carles Gallego","Familia_llar","Podem","H",48.1
2021,"Joan Carles Gallego","Familia_llar","Podem","H",48.1
2021,"Joan Carles Gallego","Familia_llar","Podem","H",48.1
2021,"Joan Carles Gallego","Familia_llar","Podem","H",48.1
2021,"Joan Carles Gallego","Salut_sexual","Podem","H",48.1
2021,"Joan Carles Gallego","representacio","Podem","H",48.1
2021,"Joan Carles Gallego","Fem_igualtat","Podem","H",48.1
2021,"Joan Carles Gallego","Salut_sexual","Podem","H",48.1
2021,"Joan Carles Gallego","representacio","Podem","H",48.1
2021,"Joan Carles Gallego","Familia_llar","Podem","H",48.1
2021,"Joan Carles Gallego","Familia_llar","Podem","H",48.1
2021,"Joan Carles Gallego","Familia_llar","Podem","H",48.1
2021,"Joan Carles Gallego","Fem_igualtat","Podem","H",48.1
2021,"Joan Carles Gallego","Familia_llar","Podem","H",48.1
2021,"Joan Carles Gallego","Fem_igualtat","Podem","H",48.1
2021,"Joan Carles Gallego","Familia_llar","Podem","H",48.1
2021,"Joan Carles Gallego","Fem_igualtat","Podem","H",48.1
2021,"Joan Carles Gallego","Familia_llar","Podem","H",48.1
2021,"Joan García González","Familia_llar","Ciutadans","H",48.1
2021,"Joan García González","Familia_llar","Ciutadans","H",48.1
2021,"Jordi Albert","Familia_llar","ERC","H",48.1
2021,"Jordi Albert","Familia_llar","ERC","H",48.1
2021,"Jordi Albert","Familia_llar","ERC","H",48.1
2021,"Jordi Albert","Violencia","ERC","H",48.1
2021,"Jordi Albert","treball","ERC","H",48.1
2021,"Jordi Albert","treball","ERC","H",48.1
2021,"Jordi Fàbrega i Sabaté","Familia_llar","CIU","H",48.1
2021,"Jordi Jordan Farnós","Familia_llar","Podem","H",48.1
2021,"Jordi Jordan Farnós","Fem_igualtat","Podem","H",48.1
2021,"Jordi Jordan Farnós","Fem_igualtat","Podem","H",48.1
2021,"Jordi Munell","Familia_llar","CIU","H",48.1
2021,"Jordi Munell","Familia_llar","CIU","H",48.1
2021,"Jordi Munell","Familia_llar","CIU","H",48.1
2021,"Jordi Munell","Familia_llar","CIU","H",48.1
2021,"Jordi Munell","Familia_llar","CIU","H",48.1
2021,"Jordi Munell","Familia_llar","CIU","H",48.1
2021,"Jordi Munell","Familia_llar","CIU","H",48.1
2021,"Jordi Munell","Familia_llar","CIU","H",48.1
2021,"Jordi Orobitg","Fem_igualtat","ERC","H",48.1
2021,"Jordi Orobitg","Fem_igualtat","ERC","H",48.1
2021,"Jordi Puigneró","Salut_sexual","CIU","H",48.1
2021,"Jordi Puigneró","Salut_sexual","CIU","H",48.1
2021,"Jordi Puigneró","Violencia","CIU","H",48.1
2021,"Jordi Riba","Familia_llar","PSC","H",48.1
2021,"Jordi Riba","Fem_igualtat","PSC","H",48.1
2021,"Jordi Riba","Familia_llar","PSC","H",48.1
2021,"Jordi Riba","Fem_igualtat","PSC","H",48.1
2021,"Jordi Terrades","Familia_llar","PSC","H",48.1
2021,"Jordi Terrades","Familia_llar","PSC","H",48.1
2021,"Laia Estrada","Salut_sexual","CUP","D",48.1
2021,"Laia Estrada","Salut_sexual","CUP","D",48.1
2021,"Laia Estrada","Salut_sexual","CUP","D",48.1
2021,"Laia Estrada","Salut_sexual","CUP","D",48.1
2021,"Laia Estrada","Familia_llar","CUP","D",48.1
2021,"Laia Estrada","Violencia","CUP","D",48.1
2021,"Laia Estrada","Fem_igualtat","CUP","D",48.1
2021,"Laia Estrada","Salut_sexual","CUP","D",48.1
2021,"Laia Estrada","Violencia","CUP","D",48.1
2021,"Laia Estrada","Salut_sexual","CUP","D",48.1
2021,"Laia Estrada","Salut_sexual","CUP","D",48.1
2021,"Laia Estrada","Salut_sexual","CUP","D",48.1
2021,"Laia Estrada","Salut_sexual","CUP","D",48.1
2021,"Laia Estrada","Familia_llar","CUP","D",48.1
2021,"Laia Estrada","Salut_sexual","CUP","D",48.1
2021,"Laia Estrada","Fem_igualtat","CUP","D",48.1
2021,"Laia Estrada","Salut_sexual","CUP","D",48.1
2021,"Laia Estrada","Fem_igualtat","CUP","D",48.1
2021,"Laia Estrada","Salut_sexual","CUP","D",48.1
2021,"Laura Borràs","Familia_llar","CIU","D",48.1
2021,"Laura Borràs","Fem_igualtat","CIU","D",48.1
2021,"Laura Borràs","Fem_igualtat","CIU","D",48.1
2021,"Laura Borràs","Violencia","CIU","D",48.1
2021,"Laura Borràs","Salut_sexual","CIU","D",48.1
2021,"Laura Borràs","Fem_igualtat","CIU","D",48.1
2021,"Laura Borràs","Violencia","CIU","D",48.1
2021,"Laura Vilagrà","Familia_llar","ERC","D",48.1
2021,"Laura Vilagrà","Familia_llar","ERC","D",48.1
2021,"Laura Vilagrà","Fem_igualtat","ERC","D",48.1
2021,"Laura Vilagrà","Fem_igualtat","ERC","D",48.1
2021,"Lorena Roldán Suárez","Fem_igualtat","Grup Mixt","D",48.1
2021,"Lorena Roldán Suárez","Fem_igualtat","Grup Mixt","D",48.1
2021,"Lorena Roldán Suárez","Fem_igualtat","Grup Mixt","D",48.1
2021,"Lorena Roldán Suárez","Fem_igualtat","Grup Mixt","D",48.1
2021,"Lucas Silvano Ferro Solé","treball","Podem","H",48.1
2021,"Manuel Jesús Acosta","Salut_sexual","VOX","H",48.1
2021,"Manuel Jesús Acosta","Violencia","VOX","H",48.1
2021,"Manuel Jesús Acosta","Familia_llar","VOX","H",48.1
2021,"Manuel Jesús Acosta","treball_sex","VOX","H",48.1
2021,"Manuel Jesús Acosta","Salut_sexual","VOX","H",48.1
2021,"Manuel Jesús Acosta","Fem_igualtat","VOX","H",48.1
2021,"Manuel Jesús Acosta","Salut_sexual","VOX","H",48.1
2021,"Manuel Jesús Acosta","treball_sex","VOX","H",48.1
2021,"Manuel Jesús Acosta","Familia_llar","VOX","H",48.1
2021,"Manuel Jesús Acosta","Salut_sexual","VOX","H",48.1
2021,"Manuel Jesús Acosta","Familia_llar","VOX","H",48.1
2021,"Marc Parés Franzi","Violencia","Podem","H",48.1
2021,"Maria Antònia Batlle","Violencia","CIU","D",48.1
2021,"Maria Dolors Sabater","Fem_igualtat","CUP","D",48.1
2021,"Maria Dolors Sabater","Fem_igualtat","CUP","D",48.1
2021,"Maria Dolors Sabater","Fem_igualtat","CUP","D",48.1
2021,"Maria Dolors Sabater","Fem_igualtat","CUP","D",48.1
2021,"Maria Dolors Sabater","Violencia","CUP","D",48.1
2021,"Maria Dolors Sabater","Fem_igualtat","CUP","D",48.1
2021,"Maria Dolors Sabater","Fem_igualtat","CUP","D",48.1
2021,"Maria Dolors Sabater","Fem_igualtat","CUP","D",48.1
2021,"Maria Dolors Sabater","Familia_llar","CUP","D",48.1
2021,"Maria Dolors Sabater","Familia_llar","CUP","D",48.1
2021,"Maria Dolors Sabater","Fem_igualtat","CUP","D",48.1
2021,"Maria Dolors Sabater","Familia_llar","CUP","D",48.1
2021,"Maria Dolors Sabater","Fem_igualtat","CUP","D",48.1
2021,"María Elisa García Fuster","Fem_igualtat","VOX","D",48.1
2021,"Marina Bravo","Violencia","Ciutadans","D",48.1
2021,"Marina Bravo","Salut_sexual","Ciutadans","D",48.1
2021,"Matías Alonso","Fem_igualtat","Ciutadans","H",48.1
2021,"Matías Alonso","Familia_llar","Ciutadans","H",48.1
2021,"Matías Alonso","Fem_igualtat","Ciutadans","H",48.1
2021,"Matías Alonso","Familia_llar","Ciutadans","H",48.1
2021,"Matías Alonso","Violencia","Ciutadans","H",48.1
2021,"Meritxell Budó","Violencia","CIU","D",48.1
2021,"Meritxell Serret","Familia_llar","ERC","D",48.1
2021,"Meritxell Serret","Familia_llar","ERC","D",48.1
2021,"Meritxell Serret","Familia_llar","ERC","D",48.1
2021,"Mónica Lora Cisquer","Fem_igualtat","VOX","D",48.1
2021,"Mónica Lora Cisquer","Violencia","VOX","D",48.1
2021,"Mónica Lora Cisquer","Violencia","VOX","D",48.1
2021,"Mónica Lora Cisquer","Familia_llar","VOX","D",48.1
2021,"Mónica Lora Cisquer","Fem_igualtat","VOX","D",48.1
2021,"Mónica Lora Cisquer","Salut_sexual","VOX","D",48.1
2021,"Mónica Lora Cisquer","Familia_llar","VOX","D",48.1
2021,"Mónica Lora Cisquer","Fem_igualtat","VOX","D",48.1
2021,"Mónica Lora Cisquer","Salut_sexual","VOX","D",48.1
2021,"Mónica Lora Cisquer","Fem_igualtat","VOX","D",48.1
2021,"Mónica Lora Cisquer","Salut_sexual","VOX","D",48.1
2021,"Mónica Lora Cisquer","Fem_igualtat","VOX","D",48.1
2021,"Mònica Palacín","Fem_igualtat","ERC","D",48.1
2021,"Mònica Palacín","Familia_llar","ERC","D",48.1
2021,"Mònica Palacín","Familia_llar","ERC","D",48.1
2021,"Mònica Palacín","Fem_igualtat","ERC","D",48.1
2021,"Mònica Sales de la Cruz","Familia_llar","CIU","D",48.1
2021,"Montserrat Vinyets","Violencia","CUP","D",48.1
2021,"Montserrat Vinyets","Familia_llar","CUP","D",48.1
2021,"Montserrat Vinyets","Familia_llar","CUP","D",48.1
2021,"Montserrat Vinyets","Violencia","CUP","D",48.1
2021,"Nacho Martín Blanco","Salut_sexual","Ciutadans","H",48.1
2021,"Nacho Martín Blanco","Fem_igualtat","Ciutadans","H",48.1
2021,"Nacho Martín Blanco","Violencia","Ciutadans","H",48.1
2021,"Nacho Martín Blanco","Fem_igualtat","Ciutadans","H",48.1
2021,"Najat Driouech","Fem_igualtat","ERC","D",48.1
2021,"Najat Driouech","Fem_igualtat","ERC","D",48.1
2021,"Najat Driouech","Fem_igualtat","ERC","D",48.1
2021,"Najat Driouech","Familia_llar","ERC","D",48.1
2021,"Najat Driouech","Fem_igualtat","ERC","D",48.1
2021,"Najat Driouech","Fem_igualtat","ERC","D",48.1
2021,"Najat Driouech","Familia_llar","ERC","D",48.1
2021,"Núria Picas","Fem_igualtat","ERC","D",48.1
2021,"Núria Picas","Fem_igualtat","ERC","D",48.1
2021,"Núria Picas","Fem_igualtat","ERC","D",48.1
2021,"Núria Picas","Salut_sexual","ERC","D",48.1
2021,"Núria Picas","Fem_igualtat","ERC","D",48.1
2021,"Núria Picas","representacio","ERC","D",48.1
2021,"Núria Picas","Salut_sexual","ERC","D",48.1
2021,"Núria Picas","representacio","ERC","D",48.1
2021,"Oscar Aparicio","Violencia","PSC","H",48.1
2021,"Òscar Ordeig","treball","PSC","H",48.1
2021,"Pau Juvillà","Violencia","CUP","H",48.1
2021,"Pau Juvillà","treball","CUP","H",48.1
2021,"Pau Juvillà","Violencia","CUP","H",48.1
2021,"Pau Juvillà","Familia_llar","CUP","H",48.1
2021,"Pau Juvillà","treball","CUP","H",48.1
2021,"Pau Juvillà","treball","CUP","H",48.1
2021,"Pau Juvillà","Violencia","CUP","H",48.1
2021,"Pau Morales i Romero","Fem_igualtat","ERC","H",48.1
2021,"Pere Albó","Salut_sexual","CIU","H",48.1
2021,"Pere Albó","Salut_sexual","CIU","H",48.1
2021,"Pere Aragonès","Fem_igualtat","ERC","H",48.1
2021,"Pere Aragonès","Fem_igualtat","ERC","H",48.1
2021,"Pere Aragonès","Fem_igualtat","ERC","H",48.1
2021,"Pere Aragonès","Familia_llar","ERC","H",48.1
2021,"Pere Aragonès","Fem_igualtat","ERC","H",48.1
2021,"Pere Aragonès","Familia_llar","ERC","H",48.1
2021,"Pere Aragonès","Violencia","ERC","H",48.1
2021,"Pere Aragonès","Violencia","ERC","H",48.1
2021,"Pere Aragonès","Fem_igualtat","ERC","H",48.1
2021,"Pere Aragonès","Fem_igualtat","ERC","H",48.1
2021,"Pere Aragonès","Familia_llar","ERC","H",48.1
2021,"Pere Aragonès","Fem_igualtat","ERC","H",48.1
2021,"Pere Aragonès","Fem_igualtat","ERC","H",48.1
2021,"Pere Aragonès","Salut_sexual","ERC","H",48.1
2021,"Pere Aragonès","Salut_sexual","ERC","H",48.1
2021,"Pere Aragonès","Familia_llar","ERC","H",48.1
2021,"Pere Aragonès","Salut_sexual","ERC","H",48.1
2021,"Pere Aragonès","Familia_llar","ERC","H",48.1
2021,"Pere Aragonès","Familia_llar","ERC","H",48.1
2021,"Pere Aragonès","Fem_igualtat","ERC","H",48.1
2021,"Pere Aragonès","Familia_llar","ERC","H",48.1
2021,"Pere Aragonès","Salut_sexual","ERC","H",48.1
2021,"Pere Aragonès","Fem_igualtat","ERC","H",48.1
2021,"Pere Aragonès","Salut_sexual","ERC","H",48.1
2021,"Pere Aragonès","Salut_sexual","ERC","H",48.1
2021,"Pere Aragonès","Salut_sexual","ERC","H",48.1
2021,"Pere Aragonès","Violencia","ERC","H",48.1
2021,"Pere Aragonès","Violencia","ERC","H",48.1
2021,"Ramon Tremosa","Fem_igualtat","CIU","H",48.1
2021,"Ramon Tremosa","Fem_igualtat","CIU","H",48.1
2021,"Ramon Tremosa","Violencia","CIU","H",48.1
2021,"Raquel Sans","Fem_igualtat","ERC","H",48.1
2021,"Raquel Sans","Fem_igualtat","ERC","H",48.1
2021,"Raquel Sans","Violencia","ERC","H",48.1
2021,"Raquel Sans","treball","ERC","H",48.1
2021,"Raquel Sans","Familia_llar","ERC","H",48.1
2021,"Raquel Sans","Fem_igualtat","ERC","H",48.1
2021,"Raquel Sans","treball","ERC","H",48.1
2021,"Raquel Sans","Familia_llar","ERC","H",48.1
2021,"Raquel Sans","treball","ERC","H",48.1
2021,"Raquel Sans","treball","ERC","H",48.1
2021,"Raquel Sans","Violencia","ERC","H",48.1
2021,"Raúl Moreno Montaña","Familia_llar","PSC","H",48.1
2021,"Roger Torrent","Familia_llar","ERC","H",48.1
2021,"Roger Torrent","Salut_sexual","ERC","H",48.1
2021,"Roger Torrent","Fem_igualtat","ERC","H",48.1
2021,"Ruben Wagensberg Ramon","Familia_llar","ERC","H",48.1
2021,"Ruben Wagensberg Ramon","Fem_igualtat","ERC","H",48.1
2021,"Ruben Wagensberg Ramon","Violencia","ERC","H",48.1
2021,"Salvador Illa","Fem_igualtat","PSC","H",48.1
2021,"Salvador Illa","Familia_llar","PSC","H",48.1
2021,"Susanna Segovia Sánchez","Fem_igualtat","Podem","D",48.1
2021,"Susanna Segovia Sánchez","Fem_igualtat","Podem","D",48.1
2021,"Susanna Segovia Sánchez","Familia_llar","Podem","D",48.1
2021,"Susanna Segovia Sánchez","Salut_sexual","Podem","D",48.1
2021,"Susanna Segovia Sánchez","treball","Podem","D",48.1
2021,"Susanna Segovia Sánchez","Familia_llar","Podem","D",48.1
2021,"Susanna Segovia Sánchez","Fem_igualtat","Podem","D",48.1
2021,"Susanna Segovia Sánchez","Fem_igualtat","Podem","D",48.1
2021,"Susanna Segovia Sánchez","Violencia","Podem","D",48.1
2021,"Susanna Segovia Sánchez","Familia_llar","Podem","D",48.1
2021,"Susanna Segovia Sánchez","Familia_llar","Podem","D",48.1
2021,"Susanna Segovia Sánchez","Salut_sexual","Podem","D",48.1
2021,"Susanna Segovia Sánchez","Salut_sexual","Podem","D",48.1
2021,"Susanna Segovia Sánchez","Violencia","Podem","D",48.1
2021,"Teresa Jordà","Violencia","ERC","D",48.1
2021,"Teresa Jordà","Familia_llar","ERC","D",48.1
2021,"Xavier Pellicer","Fem_igualtat","CUP","H",48.1
2021,"Xavier Pellicer","Fem_igualtat","CUP","H",48.1
2022,"Alba Camps","Fem_igualtat","ERC","D",48.1
2022,"Alba Camps","Fem_igualtat","ERC","D",48.1
2022,"Alba Vergés","Familia_llar","ERC","D",48.1
2022,"Alba Vergés","Familia_llar","ERC","D",48.1
2022,"Alba Vergés","Fem_igualtat","ERC","D",48.1
2022,"Alba Vergés","Fem_igualtat","ERC","D",48.1
2022,"Alba Vergés","Familia_llar","ERC","D",48.1
2022,"Albert Batet","Familia_llar","CIU","H",48.1
2022,"Albert Batet","Familia_llar","CIU","H",48.1
2022,"Alejandro Fernández Álvarez","Violencia","Grup Mixt","H",48.1
2022,"Alejandro Fernández Álvarez","Fem_igualtat","Grup Mixt","H",48.1
2022,"Alejandro Fernández Álvarez","Salut_sexual","Grup Mixt","H",48.1
2022,"Alejandro Fernández Álvarez","Fem_igualtat","Grup Mixt","H",48.1
2022,"Alejandro Fernández Álvarez","Familia_llar","Grup Mixt","H",48.1
2022,"Alejandro Fernández Álvarez","Familia_llar","Grup Mixt","H",48.1
2022,"Alejandro Fernández Álvarez","Violencia","Grup Mixt","H",48.1
2022,"Alejandro Fernández Álvarez","Fem_igualtat","Grup Mixt","H",48.1
2022,"Alejandro Fernández Álvarez","treball_sex","Grup Mixt","H",48.1
2022,"Alejandro Fernández Álvarez","treball_sex","Grup Mixt","H",48.1
2022,"Alejandro Fernández Álvarez","Salut_sexual","Grup Mixt","H",48.1
2022,"Alícia Romero Llano","Salut_sexual","PSC","D",48.1
2022,"Alícia Romero Llano","Familia_llar","PSC","D",48.1
2022,"Alícia Romero Llano","Familia_llar","PSC","D",48.1
2022,"Ángeles Llive Cruz","Salut_sexual","ERC","H",48.1
2022,"Ángeles Llive Cruz","Fem_igualtat","ERC","H",48.1
2022,"Ángeles Llive Cruz","Fem_igualtat","ERC","H",48.1
2022,"Anna Erra","Fem_igualtat","CIU","D",48.1
2022,"Anna Erra","Fem_igualtat","CIU","D",48.1
2022,"Anna Feliu","Familia_llar","CIU","D",48.1
2022,"Anna Feliu","Familia_llar","CIU","D",48.1
2022,"Anna Feliu","Familia_llar","CIU","D",48.1
2022,"Anna Grau","Salut_sexual","Ciutadans","D",48.1
2022,"Anna Grau","Fem_igualtat","Ciutadans","D",48.1
2022,"Anna Grau","Familia_llar","Ciutadans","D",48.1
2022,"Anna Grau","Fem_igualtat","Ciutadans","D",48.1
2022,"Anna Grau","Salut_sexual","Ciutadans","D",48.1
2022,"Anna Grau","Familia_llar","Ciutadans","D",48.1
2022,"Anna Grau","treball_sex","Ciutadans","D",48.1
2022,"Anna Grau","Salut_sexual","Ciutadans","D",48.1
